"date","site","who","transect","segment","round","vial_number","specimen_number","gross_ID","plant","insect_order","insect_family","insect_subfamily","insect_genus","insect_species","fine_ID","pollen","notes","X","X.1","X.2","X.3","X.4","X.5","X.6","X.7","X.8","X.9","X.10","X.11","X.12","year","date.site"
2022-07-26,"Ohio Pass High","CA","T3",3,1,"CA7",81196,"Other fly","Potentilla pulcherrima","Diptera","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,"2022-07-26.Ohio Pass High"
2022-07-26,"Ohio Pass High","CA","T3",3,1,"CA8",81197,"Syrphidae","Ligusticum porteri","Diptera","Syrphidae","Eristalinae","Cheilosia","","Cheilosia","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,"2022-07-26.Ohio Pass High"
2022-07-26,"Ohio Pass High","CA","T3",4,2,"CA9",81198,"Other fly","Erigeron speciosus","Diptera","Empididae","","","","Empididae","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,"2022-07-26.Ohio Pass High"
2022-07-26,"Ohio Pass High","CA","T1",2,2,"CA10",81199,"Other fly","Erigeron speciosus","Diptera","Tachinidae","","","","Tachinidae","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,"2022-07-26.Ohio Pass High"
2022-07-26,"Ohio Pass High","CA","T1",2,2,"CA11",81200,"Moths","Erigeron speciosus","Lepidoptera","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,"2022-07-26.Ohio Pass High"
2022-07-26,"Ohio Pass High","CA","T2",2,2,"CA12",81201,"Small black solitary bee","Potentilla pulcherrima","Hymenoptera","Andrenidae","Panurginae","Panurginus","ineptus","Panurginus ineptus","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,"2022-07-26.Ohio Pass High"
2022-07-26,"Ohio Pass High","CA","T3",3,2,"CA13",81202,"Other fly","Ligusticum porteri","Diptera","Muscidae","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,"2022-07-26.Ohio Pass High"
2022-07-26,"Ohio Pass High","CA","T3",3,2,"CA14",81203,"Syrphidae","Erigeron elatior","Diptera","Syrphidae","Syrphinae","Sphaerophoria","","Sphaerophoria","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,"2022-07-26.Ohio Pass High"
2022-07-26,"Ohio Pass High","CA","T2",3,2,"CA15",81204,"Syrphidae","Potentilla pulcherrima","Diptera","Syrphidae","Syrphinae","Platycheirus","","Platycheirus","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,"2022-07-26.Ohio Pass High"
2022-07-26,"Ohio Pass High","DL","T2",5,2,"DL3",81205,"Syrphidae","Potentilla pulcherrima","Diptera","Syrphidae","Eristalinae","Cheilosia","","Cheilosia","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,"2022-07-26.Ohio Pass High"
2022-07-26,"Ohio Pass High","DL","T2",5,2,"DL4",81206,"Other fly","Erigeron speciosus","Diptera","Tachinidae","","","","Tachinidae","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,"2022-07-26.Ohio Pass High"
2022-07-26,"Ohio Pass High","DL","T2",5,2,"DL5",81207,"Other fly","Erigeron speciosus","Diptera","Muscidae","Azeliinae","Thricops","","Thricops","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,"2022-07-26.Ohio Pass High"
2022-07-26,"Ohio Pass High","DL","T1",1,2,"DL6",81208,"Small black solitary bee","Erigeron elatior","Hymenoptera","Halictidae","Halictinae","Lasioglossum","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,"2022-07-26.Ohio Pass High"
2022-07-26,"Ohio Pass High","CA","T2",5,3,"CA16",81209,"Other fly","Potentilla pulcherrima","Diptera","Muscidae","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,"2022-07-26.Ohio Pass High"
2022-07-26,"Ohio Pass High","CA","T2",5,3,"CA17",81210,"Syrphidae","Erigeron elatior","Diptera","Syrphidae","Eristalinae","Eristalis","","Eristalis","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,"2022-07-26.Ohio Pass High"
2022-07-26,"Ohio Pass High","CA","T1",3,3,"CA18",81211,"Syrphidae","Senecio crassulus","Diptera","Syrphidae","Syrphinae","Chrysotoxum","ventricosum","Chrysotoxum","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,"2022-07-26.Ohio Pass High"
2022-07-26,"Ohio Pass High","DL","T1",2,3,"DL7",81212,"Small black solitary bee","Senecio crassulus","Hymenoptera","Halictidae","Halictinae","Lasioglossum","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,"2022-07-26.Ohio Pass High"
2022-07-26,"Ohio Pass High","DL","T3",4,3,"DL8",81213,"Syrphidae","Erigeron speciosus","Diptera","Syrphidae","Syrphinae","Sphaerophoria","","Sphaerophoria","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,"2022-07-26.Ohio Pass High"
2022-07-26,"Ohio Pass High","DL","T3",5,3,"DL9",81214,"Syrphidae","Erigeron speciosus","Diptera","Syrphidae","Syrphinae","Sphaerophoria","","Sphaerophoria","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,"2022-07-26.Ohio Pass High"
2022-07-26,"Stupid Falls","MMC","T2",3,1,"",NA,"Bombus flavifrons","Galium boreale","Hymenoptera","Apidae","Apinae","Bombus","flavifrons","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,"2022-07-26.Stupid Falls"
2022-07-26,"Stupid Falls","MMC","T3",4,1,"",NA,"Beetles","Galium boreale","Coleoptera","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,"2022-07-26.Stupid Falls"
2022-07-26,"Stupid Falls","MMC","T1",3,1,"",NA,"Hemipteran","Potentilla pulcherrima","Hemiptera","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,"2022-07-26.Stupid Falls"
2022-07-26,"Stupid Falls","MMC","T3",1,2,"",NA,"Bombus flavifrons","Delphinium barbeyi","Hymenoptera","Apidae","Apinae","Bombus","flavifrons","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,"2022-07-26.Stupid Falls"
2022-07-26,"Stupid Falls","MMC","T3",1,2,"",NA,"Bombus insularis","Delphinium barbeyi","Hymenoptera","Apidae","Apinae","Bombus","insularis","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,"2022-07-26.Stupid Falls"
2022-07-26,"Stupid Falls","MC","T3",4,2,"",NA,"Bombus insularis","Delphinium barbeyi","Hymenoptera","Apidae","Apinae","Bombus","insularis","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,"2022-07-26.Stupid Falls"
2022-07-26,"Stupid Falls","MC","T2",4,2,"",NA,"Beetles","Solidago multiradiata","Coleoptera","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,"2022-07-26.Stupid Falls"
2022-07-26,"Ohio Pass High","DL","T1",2,1,"",NA,"Bombus flavifrons","Chrysothamnus viscidiflorus","Hymenoptera","Apidae","Apinae","Bombus","flavifrons","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,"2022-07-26.Ohio Pass High"
2022-07-26,"Ohio Pass High","DL","T1",2,1,"",NA,"Bombus frigidus","Castilleja sulphurea","Hymenoptera","Apidae","Apinae","Bombus","frigidus","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,"2022-07-26.Ohio Pass High"
2022-07-26,"Ohio Pass High","DL","T3",2,1,"",NA,"Bombus sylvicola","Helianthella quinquenervis","Hymenoptera","Apidae","Apinae","Bombus","sylvicola","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,"2022-07-26.Ohio Pass High"
2022-07-26,"Ohio Pass High","DL","T2",4,1,"",NA,"Bombus flavifrons","Castilleja sulphurea","Hymenoptera","Apidae","Apinae","Bombus","flavifrons","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,"2022-07-26.Ohio Pass High"
2022-07-26,"Ohio Pass High","DL","T2",4,1,"",NA,"Bombus unknown","Helianthella quinquenervis","Hymenoptera","Apidae","Apinae","Bombus","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,"2022-07-26.Ohio Pass High"
2022-07-26,"Ohio Pass High","DL","T2",1,1,"",NA,"Bombus sylvicola","Hymenoxys hoopesii","Hymenoptera","Apidae","Apinae","Bombus","sylvicola","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,"2022-07-26.Ohio Pass High"
2022-07-26,"Ohio Pass High","CA","T1",3,1,"",NA,"Syrphidae","Ligusticum porteri","Diptera","Syrphidae","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,"2022-07-26.Ohio Pass High"
2022-07-26,"Ohio Pass High","CA","T1",3,1,"",NA,"Bombus flavifrons","Senecio crassulus","Hymenoptera","Apidae","Apinae","Bombus","flavifrons","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,"2022-07-26.Ohio Pass High"
2022-07-26,"Ohio Pass High","CA","T2",2,1,"",NA,"Small black solitary bee","Potentilla pulcherrima","Hymenoptera","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,"2022-07-26.Ohio Pass High"
2022-07-26,"Ohio Pass High","CA","T2",2,1,"",NA,"Bombus flavifrons","Helianthella quinquenervis","Hymenoptera","Apidae","Apinae","Bombus","flavifrons","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,"2022-07-26.Ohio Pass High"
2022-07-26,"Ohio Pass High","CA","T2",3,1,"",NA,"Bombus flavifrons","Senecio crassulus","Hymenoptera","Apidae","Apinae","Bombus","flavifrons","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,"2022-07-26.Ohio Pass High"
2022-07-26,"Ohio Pass High","CA","T1",2,2,"",NA,"Bombus sylvicola","Helianthella quinquenervis","Hymenoptera","Apidae","Apinae","Bombus","sylvicola","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,"2022-07-26.Ohio Pass High"
2022-07-26,"Ohio Pass High","CA","T1",2,2,"",NA,"Bombus flavifrons","Erigeron speciosus","Hymenoptera","Apidae","Apinae","Bombus","flavifrons","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,"2022-07-26.Ohio Pass High"
2022-07-26,"Ohio Pass High","CA","T3",1,2,"",NA,"Bombus flavifrons","Erigeron speciosus","Hymenoptera","Apidae","Apinae","Bombus","flavifrons","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,"2022-07-26.Ohio Pass High"
2022-07-26,"Ohio Pass High","CA","T3",1,2,"",NA,"Other fly","Erigeron speciosus","Diptera","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,"2022-07-26.Ohio Pass High"
2022-07-26,"Ohio Pass High","DL","T1",3,2,"",NA,"Bombus unknown","Helianthella quinquenervis","Hymenoptera","Apidae","Apinae","Bombus","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,"2022-07-26.Ohio Pass High"
2022-07-26,"Ohio Pass High","DL","T2",1,2,"",NA,"Bombus flavifrons","Hymenoxys hoopesii","Hymenoptera","Apidae","Apinae","Bombus","flavifrons","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,"2022-07-26.Ohio Pass High"
2022-07-26,"Ohio Pass High","DL","T3",2,2,"",NA,"Bombus bifarius","Hymenoxys hoopesii","Hymenoptera","Apidae","Apinae","Bombus","bifarius","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,"2022-07-26.Ohio Pass High"
2022-07-26,"Ohio Pass High","DL","T3",2,2,"",NA,"Bombus flavifrons","Hymenoxys hoopesii","Hymenoptera","Apidae","Apinae","Bombus","flavifrons","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,"2022-07-26.Ohio Pass High"
2022-07-26,"Ohio Pass High","CA","T3",1,3,"",NA,"Bombus flavifrons","Senecio crassulus","Hymenoptera","Apidae","Apinae","Bombus","flavifrons","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,"2022-07-26.Ohio Pass High"
2022-07-26,"Ohio Pass High","CA","T1",4,3,"",NA,"Bombus sylvicola","Erigeron speciosus","Hymenoptera","Apidae","Apinae","Bombus","sylvicola","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,"2022-07-26.Ohio Pass High"
2022-07-26,"Ohio Pass High","CA","T1",4,3,"",NA,"Bombus sylvicola","Senecio crassulus","Hymenoptera","Apidae","Apinae","Bombus","sylvicola","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,"2022-07-26.Ohio Pass High"
2022-07-26,"Ohio Pass High","CA","T2",1,3,"",NA,"Bombus flavifrons","Senecio crassulus","Hymenoptera","Apidae","Apinae","Bombus","flavifrons","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,"2022-07-26.Ohio Pass High"
2022-07-26,"Ohio Pass High","CA","T2",1,3,"",NA,"Bombus appositus","Senecio crassulus","Hymenoptera","Apidae","Apinae","Bombus","appositus","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,"2022-07-26.Ohio Pass High"
2022-07-26,"Ohio Pass High","CA","T1",3,3,"",NA,"Bombus sylvicola","Senecio crassulus","Hymenoptera","Apidae","Apinae","Bombus","sylvicola","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,"2022-07-26.Ohio Pass High"
2022-07-26,"Ohio Pass High","CA","T3",2,3,"",NA,"Bombus flavifrons","Erigeron speciosus","Hymenoptera","Apidae","Apinae","Bombus","flavifrons","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,"2022-07-26.Ohio Pass High"
2022-07-26,"Ohio Pass High","DL","T1",2,3,"",NA,"Bombus unknown","Helianthella quinquenervis","Hymenoptera","Apidae","Apinae","Bombus","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,"2022-07-26.Ohio Pass High"
2022-07-26,"Ohio Pass High","DL","T1",2,3,"",NA,"Bombus unknown","Helianthella quinquenervis","Hymenoptera","Apidae","Apinae","Bombus","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,"2022-07-26.Ohio Pass High"
2022-07-26,"Ohio Pass High","DL","T3",4,3,"",NA,"Bombus flavifrons","Helianthella quinquenervis","Hymenoptera","Apidae","Apinae","Bombus","flavifrons","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,"2022-07-26.Ohio Pass High"
2022-08-01,"Rustlers Gulch","MC","T3",2,3,"MC7",81258,"Moths","Senecio bigelovii","Lepidoptera","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,"2022-08-01.Rustlers Gulch"
2022-08-01,"Rustlers Gulch","MC","T3",2,3,"MC8",81259,"Syrphidae","Potentilla pulcherrima","Diptera","Syrphidae","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,"2022-08-01.Rustlers Gulch"
2022-08-01,"Rustlers Gulch","MC","T3",5,3,"MC9",81260,"Other fly","Potentilla pulcherrima","Diptera","Muscidae","Azeliinae","Thricops","","Thricops","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,"2022-08-01.Rustlers Gulch"
2022-08-01,"Rustlers Gulch","MC","T3",5,3,"MC10",81261,"Syrphidae","Achillea millefolium","Diptera","Syrphidae","Syrphinae","Platycheirus","","Platycheirus","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,"2022-08-01.Rustlers Gulch"
2022-08-01,"Rustlers Gulch","MC","T1",1,3,"MC11",81262,"Other fly","Achillea millefolium","Diptera","Muscidae","Azeliinae","Thricops","","Thricops","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,"2022-08-01.Rustlers Gulch"
2022-08-01,"Rustlers Gulch","MC","T2",2,3,"MC12",81263,"Other fly","Potentilla pulcherrima","Diptera","Muscidae","Azeliinae","Thricops","","Thricops","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,"2022-08-01.Rustlers Gulch"
2022-08-01,"Rustlers Gulch","MC","T2",2,3,"MC13",81264,"Syrphidae","Potentilla pulcherrima","Diptera","Syrphidae","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,"2022-08-01.Rustlers Gulch"
2022-08-01,"Rustlers Gulch","MDS","T3",1,1,"MDS1",81278,"Other fly","Achillea millefolium","Diptera","Muscidae","Azeliinae","Thricops","","Thricops","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,"2022-08-01.Rustlers Gulch"
2022-08-01,"Rustlers Gulch","MDS","T3",1,1,"MDS2",81279,"Syrphidae","Solidago multiradiata","Diptera","Syrphidae","Eristalinae","Tropidia","","Tropidia","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,"2022-08-01.Rustlers Gulch"
2022-08-01,"Rustlers Gulch","MDS","T3",1,1,"MDS3",81280,"Small black solitary bee","Potentilla pulcherrima","Hymenoptera","Andrenidae","Panurginae","Panurginus","cressoniellus","Panurginus cressoniellus","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,"2022-08-01.Rustlers Gulch"
2022-08-01,"Rustlers Gulch","MDS","T3",1,1,"MDS4",81281,"Syrphidae","Potentilla pulcherrima","Diptera","Syrphidae","Eristalinae","Tropidia","","Tropidia","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,"2022-08-01.Rustlers Gulch"
2022-08-01,"Rustlers Gulch","MDS","T3",1,1,"MDS5",81282,"Syrphidae","Potentilla pulcherrima","Diptera","Syrphidae","Syrphinae","Sphaerophoria","","Sphaerophoria","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,"2022-08-01.Rustlers Gulch"
2022-08-01,"Rustlers Gulch","MDS","T1",3,1,"MDS6",81283,"Other fly","Potentilla pulcherrima","Diptera","Muscidae","Azeliinae","Thricops","","Thricops","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,"2022-08-01.Rustlers Gulch"
2022-08-01,"Rustlers Gulch","MDS","T1",3,1,"MDS7",81284,"Syrphidae","Potentilla fruticosa","Diptera","Syrphidae","Eristalinae","Cheilosia","","Cheilosia","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,"2022-08-01.Rustlers Gulch"
2022-08-01,"Rustlers Gulch","MDS","T2",2,1,"MDS8",81285,"Syrphidae","Potentilla pulcherrima","Diptera","Syrphidae","Eristalinae","Cheilosia","","Cheilosia","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,"2022-08-01.Rustlers Gulch"
2022-08-01,"Rustlers Gulch","MDS","T2",2,1,"MDS9",81286,"Other fly","Potentilla pulcherrima","Diptera","Empididae","","","","Empididae","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,"2022-08-01.Rustlers Gulch"
2022-08-01,"Rustlers Gulch","MDS","T2",2,1,"MDS10",81287,"Syrphidae","Potentilla pulcherrima","Diptera","Syrphidae","Syrphinae","Sphaerophoria","","Sphaerophoria","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,"2022-08-01.Rustlers Gulch"
2022-08-01,"Rustlers Gulch","MC","T2",5,1,"MC1",81288,"Other fly","Solidago multiradiata","Diptera","Anthomyiidae","","","","Anthomyiidae","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,"2022-08-01.Rustlers Gulch"
2022-08-01,"Rustlers Gulch","MC","T2",5,1,"MC2",81289,"Syrphidae","Solidago multiradiata","Diptera","Syrphidae","Syrphinae","Chrysotoxum","ventricosum","Chrysotoxum","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,"2022-08-01.Rustlers Gulch"
2022-08-01,"Rustlers Gulch","MC","T1",2,1,"MC3",81290,"Small black solitary bee","Potentilla pulcherrima","Hymenoptera","Andrenidae","Panurginae","Panurginus","cressoniellus","Panurginus cressoniellus","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,"2022-08-01.Rustlers Gulch"
2022-08-01,"Rustlers Gulch","MC","T1",1,1,"MC4",81291,"Other fly","Achillea millefolium","Diptera","Anthomyiidae","","","","Anthomyiidae","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,"2022-08-01.Rustlers Gulch"
2022-08-01,"Rustlers Gulch","MC","T2",3,1,"",NA,"Bombus bifarius","Senecio bigelovii","Hymenoptera","Apidae","Apinae","Bombus","bifarius","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,"2022-08-01.Rustlers Gulch"
2022-08-01,"Rustlers Gulch","MC","T1",1,1,"",NA,"Bombus flavifrons","Senecio bigelovii","Hymenoptera","Apidae","Apinae","Bombus","flavifrons","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,"2022-08-01.Rustlers Gulch"
2022-08-01,"Rustlers Gulch","MDS","T2",2,2,"MDS11",81294,"Syrphidae","Potentilla pulcherrima","Diptera","Syrphidae","Eristalinae","Tropidia","","Tropidia","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,"2022-08-01.Rustlers Gulch"
2022-08-01,"Rustlers Gulch","MDS","T3",1,2,"MDS12",81295,"Small black solitary bee","Potentilla pulcherrima","Hymenoptera","Andrenidae","Andreninae","Andrena","","Andrena","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,"2022-08-01.Rustlers Gulch"
2022-08-01,"Rustlers Gulch","MDS","T3",2,2,"MDS13",81296,"Other fly","Potentilla pulcherrima","Diptera","Tachinidae","","","","Tachinidae","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,"2022-08-01.Rustlers Gulch"
2022-08-01,"Rustlers Gulch","MDS","T2",1,3,"MDS14",81297,"Small black solitary bee","Achillea millefolium","Hymenoptera","Halictidae","Halictinae","Lasioglossum","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,"2022-08-01.Rustlers Gulch"
2022-08-01,"Rustlers Gulch","MDS","T3",1,3,"MDS15",81298,"Other fly","Potentilla pulcherrima","Diptera","Muscidae","Azeliinae","Thricops","","Thricops","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,"2022-08-01.Rustlers Gulch"
2022-08-01,"Rustlers Gulch","MDS","T3",1,3,"MDS16",81299,"Syrphidae","Potentilla pulcherrima","Diptera","Syrphidae","Eristalinae","Cheilosia","","Cheilosia","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,"2022-08-01.Rustlers Gulch"
2022-08-01,"Rustlers Gulch","MDS","T3",1,3,"MDS17",81300,"Other fly","Achillea millefolium","Diptera","Muscidae","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,"2022-08-01.Rustlers Gulch"
2022-08-01,"Rustlers Gulch","MDS","T1",4,3,"MDS18",81301,"Syrphidae","Potentilla pulcherrima","Diptera","Syrphidae","Eristalinae","Eristalis","","Eristalis","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,"2022-08-01.Rustlers Gulch"
2022-08-01,"Rustlers Gulch","MDS","T1",5,3,"MDS19",81302,"Syrphidae","Potentilla pulcherrima","Diptera","Syrphidae","Syrphinae","Sphaerophoria","","Sphaerophoria","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,"2022-08-01.Rustlers Gulch"
2022-08-01,"Rustlers Gulch","MDS","T2",3,3,"MDS20",81303,"Other fly","Solidago multiradiata","Diptera","Anthomyiidae","","","","Anthomyiidae","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,"2022-08-01.Rustlers Gulch"
2022-08-01,"Rustlers Gulch","MDS","T1",5,1,"",NA,"Bombus unknown","Heliomeris multiflora","Hymenoptera","Apidae","Apinae","Bombus","","Bombus","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,"2022-08-01.Rustlers Gulch"
2022-08-01,"Rustlers Gulch","MDS","T3",3,1,"",NA,"Bombus bifarius","Senecio bigelovii","Hymenoptera","Apidae","Apinae","Bombus","bifarius","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,"2022-08-01.Rustlers Gulch"
2022-08-01,"Rustlers Gulch","MC","T1",1,2,"MC5",81292,"Other fly","Achillea millefolium","Diptera","Muscidae","Phaoniinae","Phaonia","","Phaonia","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,"2022-08-01.Rustlers Gulch"
2022-08-01,"Rustlers Gulch","MC","T1",5,2,"MC6",81293,"Other fly","Heliomeris multiflora","Diptera","Tachinidae","","","","Tachinidae","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,"2022-08-01.Rustlers Gulch"
2022-08-01,"Rustlers Gulch","MC","T1",4,2,"",NA,"Small black solitary bee","Potentilla pulcherrima","Hymenoptera","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,"2022-08-01.Rustlers Gulch"
2022-08-01,"Rustlers Gulch","MC","T2",4,2,"",NA,"Bombus sylvicola","Solidago multiradiata","Hymenoptera","Apidae","Apinae","Bombus","sylvicola","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,"2022-08-01.Rustlers Gulch"
2022-08-01,"Rustlers Gulch","MC","T2",3,2,"",NA,"Bombus bifarius","Solidago multiradiata","Hymenoptera","Apidae","Apinae","Bombus","bifarius","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,"2022-08-01.Rustlers Gulch"
2022-08-01,"Rustlers Gulch","MC","T1",5,2,"",NA,"Bombus bifarius","Heliomeris multiflora","Hymenoptera","Apidae","Apinae","Bombus","bifarius","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,"2022-08-01.Rustlers Gulch"
